car_trip_id,transit_trip_id,car_trip_sequence,car_pos_sequence,car_destination_time,transit_trip_sequence,transit_pos_sequence,transit_destination_time,car_arrival_time_transit_stop,integration_distance,shared_distance,destinations_distance
6104081_3_1,6035741_1_1,1,1,2010-05-17 09:06:10.000000,1,3,2010-05-17 08:52:46.000000,2010-05-17 08:32:58.000000,835.199,5825.581,3001.979
6104081_3_1,6035741_1_1,1,1,2010-05-17 09:06:10.000000,1,4,2010-05-17 08:52:53.000001,2010-05-17 08:33:14.000001,836.988,5823.814,3001.979
6104081_3_1,6035741_1_1,1,1,2010-05-17 09:08:10.000000,2,1,2010-05-17 08:54:53.000001,2010-05-17 08:33:14.000001,836.988,5823.814,3001.979
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:45:49.999999,1,1,2010-05-17 08:57:30.999999,2010-05-17 08:33:21.000000,1139.255,6510.62,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:45:42.000000,1,2,2010-05-17 08:57:30.999999,2010-05-17 08:33:03.000000,1103.072,6924.188,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:46:07.999999,1,3,2010-05-17 08:58:30.999999,2010-05-17 08:31:06.000000,288.045,7366.144,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:46:06.999999,1,4,2010-05-17 08:58:30.999999,2010-05-17 08:31:22.000000,291.105,7363.084,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:46:06.999999,2,1,2010-05-17 08:58:30.999999,2010-05-17 08:31:22.000000,291.105,7363.084,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:49:16.999999,2,2,2010-05-17 09:01:30.999999,2010-05-17 08:34:26.000000,987.097,6533.425,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:52:21.000001,2,3,2010-05-17 09:04:30.999999,2010-05-17 08:37:37.000000,1700.453,6453.22,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:51:55.000000,2,4,2010-05-17 09:03:30.999999,2010-05-17 08:38:14.000001,4302.306,3400.884,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:51:36.999999,2,5,2010-05-17 09:03:30.999999,2010-05-17 08:40:29.000001,5067.1,2677.661,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:48:16.000000,2,6,2010-05-17 09:00:30.999999,2010-05-17 08:41:40.999999,5858.048,1669.942,3964.303
6104081_3_1,6035630_1_1,1,1,2010-05-17 08:44:22.999999,2,8,2010-05-17 08:56:30.999999,2010-05-17 08:41:14.000000,6810.872,880.847,3964.303
6104081_3_1,6036759_1_1,1,1,2010-05-17 08:55:35.000001,2,5,2010-05-17 08:43:32.000000,2010-05-17 08:38:36.000000,2354.052,1229.023,2865.36
6104081_3_1,6036759_1_1,1,1,2010-05-17 08:55:35.000001,3,1,2010-05-17 08:43:32.000000,2010-05-17 08:38:36.000000,2354.052,1229.022,2865.36
6104081_3_1,6036759_1_1,1,1,2010-05-17 08:54:35.000001,3,2,2010-05-17 08:42:13.000000,2010-05-17 08:37:18.000000,1656.244,1184.336,2865.36
6104081_3_1,6036759_1_1,1,1,2010-05-17 08:54:35.000001,3,3,2010-05-17 08:42:09.000000,2010-05-17 08:37:37.000000,1700.453,1140.127,2865.36
6104081_3_1,6036759_1_1,1,1,2010-05-17 08:54:35.000001,4,1,2010-05-17 08:42:09.000000,2010-05-17 08:37:37.000000,1700.453,1140.127,2865.36
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:01:59.000000,1,1,2010-05-17 08:47:20.000001,2010-05-17 08:38:16.000000,2572.008,2132.726,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:01:59.000000,1,2,2010-05-17 08:47:58.999999,2010-05-17 08:38:55.000000,2857.463,2418.181,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:01:59.000000,1,3,2010-05-17 08:47:58.999999,2010-05-17 08:38:54.999999,2857.416,2418.134,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:02:59.000000,1,4,2010-05-17 08:48:29.000000,2010-05-17 08:39:48.999998,2986.02,2195.255,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:02:59.000000,1,5,2010-05-17 08:48:28.000001,2010-05-17 08:39:50.000001,3007.864,2173.411,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:02:59.000000,2,1,2010-05-17 08:48:28.000001,2010-05-17 08:39:50.000001,3007.864,2173.411,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:01:59.000000,2,2,2010-05-17 08:47:02.000001,2010-05-17 08:40:24.000001,2931.492,1613.197,3517.599
6104081_3_1,6029740_1_1,1,1,2010-05-17 09:00:59.000000,2,3,2010-05-17 08:46:25.000000,2010-05-17 08:42:39.000001,3084.976,960.642,3517.599
6014351_1_5,6016275_1_1,1,1,2010-05-26 00:00:05.000001,2,6,2010-05-26 00:19:40.000000,2010-05-25 23:42:00.000000,5773.333,7584.363,10970.023
6109168_2_2,6115369_1_2,1,1,2010-10-08 18:30:28.000000,2,2,2010-10-08 18:49:13.000001,2010-10-08 18:27:30.000001,23700.781,1346.475,16430.243
6109168_2_2,6115369_1_2,1,1,2010-10-08 18:33:38.000000,2,3,2010-10-08 18:52:13.000001,2010-10-08 18:27:28.000002,22119.18,3600.242,16430.243
6109168_2_2,6115369_1_2,1,1,2010-10-08 18:35:45.000000,2,4,2010-10-08 18:54:13.000001,2010-10-08 18:27:08.000003,21865.807,5055.306,16430.243
6088213_2_4,6092318_1_2,1,1,2010-06-29 13:40:36.000001,2,3,2010-06-29 14:09:40.000000,2010-06-29 13:33:25.000000,8375.912,3254.572,13710.917
6088213_2_4,6092318_1_2,1,1,2010-06-29 13:33:51.000000,2,4,2010-06-29 14:02:40.000000,2010-06-29 13:31:57.000000,9712.304,946.494,13710.917
6097071_1_4,6090554_1_4,1,1,2010-10-02 19:37:36.000000,2,6,2010-10-02 20:06:42.000001,2010-10-02 19:23:17.000000,1080.243,3494.205,18141.32
6097071_1_4,6090554_1_4,1,1,2010-10-02 19:38:28.000000,2,7,2010-10-02 20:07:42.000001,2010-10-02 19:22:01.000000,655.278,3189.643,18141.32
6097071_1_4,6090554_1_4,1,1,2010-10-02 19:40:38.000001,2,8,2010-10-02 20:09:42.000001,2010-10-02 19:22:16.000000,761.914,3254.654,18141.32
6030989_1_4,6029203_1_1,1,1,2010-05-21 12:08:21.000000,2,8,2010-05-21 12:19:43.000000,2010-05-21 12:02:06.000000,406.312,1499.616,2731.978
6067335_1_4,6016550_2_2,1,1,2010-06-14 20:11:38.000000,1,2,2010-06-14 20:33:57.000000,2010-06-14 20:03:08.000000,889.742,1987.663,9311.917
6030149_1_6,6030906_1_8,1,1,2010-05-21 23:11:16.000001,1,2,2010-05-21 23:18:06.000000,2010-05-21 23:03:40.999999,940.966,2437.541,3748.426
6030149_1_6,6030906_1_8,1,1,2010-05-21 23:12:24.999999,1,3,2010-05-21 23:19:06.000000,2010-05-21 23:01:09.000000,257.01,3070.527,3748.426
6030149_1_6,6030906_1_8,1,1,2010-05-21 23:12:24.999999,2,1,2010-05-21 23:19:06.000000,2010-05-21 23:01:09.000000,257.01,3070.527,3748.426
6030149_1_6,6030906_2_4,1,1,2010-05-21 23:11:16.000001,1,2,2010-05-21 23:18:06.000000,2010-05-21 23:03:40.999999,940.966,2437.541,3748.426
6030149_1_6,6030906_2_4,1,1,2010-05-21 23:12:24.999999,1,3,2010-05-21 23:19:06.000000,2010-05-21 23:01:09.000000,257.01,3070.527,3748.426
6030149_1_6,6030906_2_4,1,1,2010-05-21 23:12:24.999999,2,1,2010-05-21 23:19:06.000000,2010-05-21 23:01:09.000000,257.01,3070.527,3748.426
6030149_1_6,6031043_1_2,1,1,2010-05-21 23:13:26.999999,1,3,2010-05-21 23:20:06.000000,2010-05-21 23:06:01.000000,1511.706,2254.461,3748.426
6030149_1_6,6031043_1_2,1,1,2010-05-21 23:14:58.000000,1,4,2010-05-21 23:21:06.000000,2010-05-21 23:05:25.000000,1337.136,2038.119,3748.426
6030149_1_4,6042895_1_4,1,1,2010-05-21 17:56:56.999999,2,3,2010-05-21 18:18:15.000000,2010-05-21 17:51:02.000001,1388.347,1249.888,5339.953
6030149_1_4,6020826_1_2,1,1,2010-05-21 17:56:56.999999,2,5,2010-05-21 18:36:43.000000,2010-05-21 17:51:02.000001,1388.347,1249.888,23835.603
6030149_1_4,6020826_1_2,1,1,2010-05-21 17:56:56.999999,3,1,2010-05-21 18:36:43.000000,2010-05-21 17:51:02.000001,1388.347,1249.888,23835.603
6030149_1_4,6029203_1_2,1,1,2010-05-21 17:58:27.000000,2,5,2010-05-21 18:14:12.000001,2010-05-21 17:48:43.000000,1010.213,2979.706,4036.179
6030149_1_4,6029203_1_2,1,1,2010-05-21 17:59:39.000000,2,6,2010-05-21 18:15:12.000001,2010-05-21 17:50:35.000001,1397.005,2459.679,4036.179
6030149_1_4,6109549_2_4,1,1,2010-05-21 17:56:56.999999,2,3,2010-05-21 18:18:15.000000,2010-05-21 17:51:02.000001,1388.347,1249.888,5339.953
6030149_1_4,6029923_1_2,1,1,2010-05-21 17:57:39.000000,1,1,2010-05-21 18:08:40.000000,2010-05-21 17:50:55.000001,1663.552,1682.889,3170.306
6030149_1_4,6029923_1_2,1,1,2010-05-21 17:57:51.000001,1,2,2010-05-21 18:08:40.000000,2010-05-21 17:50:42.000000,1581.503,1764.938,3170.306
6030149_1_4,6029923_1_2,1,1,2010-05-21 17:57:51.000001,2,1,2010-05-21 18:08:40.000000,2010-05-21 17:50:42.000000,1581.503,1764.938,3170.306
6030149_1_4,6037710_1_2,1,1,2010-05-21 17:58:45.000000,1,2,2010-05-21 18:17:43.999999,2010-05-21 17:49:01.000000,1092.609,2083.447,7182.056
6030149_1_4,6037710_1_2,1,1,2010-05-21 18:00:03.000000,1,3,2010-05-21 18:19:43.999999,2010-05-21 17:50:31.000000,1333.879,2106.768,7182.056
6030149_1_4,6037710_1_2,1,1,2010-05-21 18:00:03.000000,2,1,2010-05-21 18:19:43.999999,2010-05-21 17:50:31.000000,1333.879,2106.768,7182.056
6030149_1_4,6037710_1_2,1,1,2010-05-21 17:56:04.999999,2,2,2010-05-21 18:15:43.999999,2010-05-21 17:50:55.000000,1368.383,1269.852,7182.056
6030149_1_4,6027272_1_3,1,1,2010-05-21 17:59:39.000000,2,8,2010-05-21 18:18:20.000000,2010-05-21 17:50:35.000001,1397.005,2459.679,4290.085
6030149_1_4,6027272_1_3,1,1,2010-05-21 17:58:27.000000,2,9,2010-05-21 18:17:20.000000,2010-05-21 17:48:43.000000,1010.213,2979.706,4290.085
6101910_2_3,6115227_1_4,1,1,2010-10-19 21:54:58.000001,1,1,2010-10-19 22:19:43.000001,2010-10-19 21:34:09.999999,1309.512,4611.233,15078.193
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:39:48.000000,2,3,2010-06-18 16:49:08.000001,2010-06-18 16:17:59.999999,3981.888,15834.099,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:39:43.000001,2,4,2010-06-18 16:49:08.000001,2010-06-18 16:15:22.000000,3239.847,14842.78,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:34:44.000002,2,5,2010-06-18 16:44:08.000001,2010-06-18 16:10:32.000001,2333.365,14926.278,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:32:49.000000,2,6,2010-06-18 16:42:08.000001,2010-06-18 16:07:08.999999,1525.632,12928.637,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:28:31.999998,2,7,2010-06-18 16:38:08.000001,2010-06-18 16:04:01.000000,881.741,12552.86,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:27:08.000000,2,8,2010-06-18 16:37:08.000001,2010-06-18 16:01:14.000000,317.535,11831.693,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:26:56.999999,2,9,2010-06-18 16:36:08.000001,2010-06-18 16:05:20.000000,1420.601,11120.092,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:32:44.999999,2,10,2010-06-18 16:42:08.000001,2010-06-18 16:14:40.000000,3315.46,6768.399,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:32:05.000001,2,11,2010-06-18 16:42:08.000001,2010-06-18 16:18:14.000001,4441.92,5234.865,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:32:05.000001,3,1,2010-06-18 16:42:08.000001,2010-06-18 16:18:14.000001,4441.92,5234.865,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:34:43.000000,3,2,2010-06-18 16:44:08.000001,2010-06-18 16:20:02.000000,6913.881,5160.724,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:33:42.000001,3,3,2010-06-18 16:43:08.000001,2010-06-18 16:19:30.000000,6917.898,5007.379,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:29:22.000001,3,4,2010-06-18 16:39:08.000001,2010-06-18 16:17:11.000000,7694.408,4843.559,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:27:54.000000,3,5,2010-06-18 16:37:08.000001,2010-06-18 16:22:18.999998,11095.166,1843.359,3117.027
6056214_1_4,6063576_2_2,1,1,2010-06-18 16:24:03.000001,3,6,2010-06-18 16:34:08.000001,2010-06-18 16:21:45.000000,11534.236,1018.943,3117.027
6056214_1_4,6072138_1_2,1,1,2010-06-18 17:01:13.000001,2,4,2010-06-18 16:41:01.999999,2010-06-18 16:10:32.000001,2333.365,4994.034,7143.508
6056214_1_4,6072138_1_2,1,1,2010-06-18 16:57:13.000001,2,5,2010-06-18 16:37:53.000000,2010-06-18 16:03:20.000000,954.318,4193.464,7143.508
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:39:48.000000,2,3,2010-06-18 16:49:08.000001,2010-06-18 16:17:59.999999,3981.888,15834.099,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:39:43.000001,2,4,2010-06-18 16:49:08.000001,2010-06-18 16:15:22.000000,3239.847,14842.78,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:34:44.000002,2,5,2010-06-18 16:44:08.000001,2010-06-18 16:10:32.000001,2333.365,14926.278,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:32:49.000000,2,6,2010-06-18 16:42:08.000001,2010-06-18 16:07:08.999999,1525.632,12928.637,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:28:31.999998,2,7,2010-06-18 16:38:08.000001,2010-06-18 16:04:01.000000,881.741,12552.86,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:27:08.000000,2,8,2010-06-18 16:37:08.000001,2010-06-18 16:01:14.000000,317.535,11831.693,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:26:56.999999,2,9,2010-06-18 16:36:08.000001,2010-06-18 16:05:20.000000,1420.601,11120.092,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:32:44.999999,2,10,2010-06-18 16:42:08.000001,2010-06-18 16:14:40.000000,3315.46,6768.399,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:32:05.000001,2,11,2010-06-18 16:42:08.000001,2010-06-18 16:18:14.000001,4441.92,5234.865,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:32:05.000001,3,1,2010-06-18 16:42:08.000001,2010-06-18 16:18:14.000001,4441.92,5234.865,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:34:43.000000,3,2,2010-06-18 16:44:08.000001,2010-06-18 16:20:02.000000,6913.881,5160.724,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:33:42.000001,3,3,2010-06-18 16:43:08.000001,2010-06-18 16:19:30.000000,6917.898,5007.379,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:29:22.000001,3,4,2010-06-18 16:39:08.000001,2010-06-18 16:17:11.000000,7694.408,4843.559,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:27:54.000000,3,5,2010-06-18 16:37:08.000001,2010-06-18 16:22:18.999998,11095.166,1843.359,3117.027
6056214_1_4,6092349_2_2,1,1,2010-06-18 16:24:03.000001,3,6,2010-06-18 16:34:08.000001,2010-06-18 16:21:45.000000,11534.236,1018.943,3117.027
6056214_1_4,6141977_3_2,1,1,2010-06-18 17:01:13.000001,2,4,2010-06-18 16:41:01.999999,2010-06-18 16:10:32.000001,2333.365,4994.034,7143.508
6056214_1_4,6141977_3_2,1,1,2010-06-18 16:57:13.000001,2,5,2010-06-18 16:37:53.000000,2010-06-18 16:03:20.000000,954.318,4193.464,7143.508
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:31:26.000000,1,1,2010-06-18 16:42:17.000000,2010-06-18 16:15:07.000000,3503.952,6103.876,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:30:58.000000,1,2,2010-06-18 16:41:17.000000,2010-06-18 16:14:20.000001,3320.051,6287.777,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:31:28.000001,1,3,2010-06-18 16:42:17.000000,2010-06-18 16:14:00.000001,3162.235,6445.593,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:05.000000,1,4,2010-06-18 16:43:17.000000,2010-06-18 16:14:27.000001,3259.089,6314.404,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:22.999999,1,5,2010-06-18 16:43:17.000000,2010-06-18 16:14:47.000000,3390.462,6693.397,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:44.999999,1,6,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:44.999999,2,1,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:05.000001,2,2,2010-06-18 16:43:17.000000,2010-06-18 16:18:14.000001,4441.92,5234.865,3038.025
6056214_1_4,6100576_3_3,1,1,2010-06-18 16:32:32.000000,2,3,2010-06-18 16:43:17.000000,2010-06-18 16:22:24.000000,5462.674,4351.085,3038.025
6056214_1_4,6022639_2_2,1,1,2010-06-18 16:37:06.999998,1,1,2010-06-18 16:59:54.000002,2010-06-18 16:11:52.000002,2828.612,13676.492,12358.302
6056214_1_4,6022639_2_2,1,1,2010-06-18 16:40:55.999999,1,2,2010-06-18 17:02:54.000002,2010-06-18 16:09:48.999999,2391.579,13315.266,12358.302
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:23:37.000000,1,1,2010-06-18 16:40:23.999999,2010-06-18 16:05:54.999999,1455.145,10689.738,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:23:40.000000,1,2,2010-06-18 16:40:23.999999,2010-06-18 16:05:37.000000,1418.973,10725.91,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:25:43.999999,1,3,2010-06-18 16:42:23.999999,2010-06-18 16:04:48.000000,1489.82,10909.274,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:28:35.999998,1,4,2010-06-18 16:45:23.999999,2010-06-18 16:05:15.000000,1568.839,11996.349,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:31:40.000002,1,5,2010-06-18 16:48:23.999999,2010-06-18 16:04:45.000000,1201.082,11270.278,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:37:29.999999,1,6,2010-06-18 16:54:23.999999,2010-06-18 16:00:37.000000,233.78,11915.448,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:38:08.000000,1,7,2010-06-18 16:55:23.999999,2010-06-18 16:01:14.000000,317.535,11831.693,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:41:08.000000,2,1,2010-06-18 16:58:23.999999,2010-06-18 16:01:14.000000,317.535,11831.693,10944.523
6056214_1_4,6062649_1_2,1,1,2010-06-18 16:40:56.999999,2,2,2010-06-18 16:57:23.999999,2010-06-18 16:05:20.000000,1420.601,11120.092,10944.523
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:31:26.000000,1,1,2010-06-18 16:42:17.000000,2010-06-18 16:15:07.000000,3503.952,6103.876,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:30:58.000000,1,2,2010-06-18 16:41:17.000000,2010-06-18 16:14:20.000001,3320.051,6287.777,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:31:28.000001,1,3,2010-06-18 16:42:17.000000,2010-06-18 16:14:00.000001,3162.235,6445.593,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:05.000000,1,4,2010-06-18 16:43:17.000000,2010-06-18 16:14:27.000001,3259.089,6314.404,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:22.999999,1,5,2010-06-18 16:43:17.000000,2010-06-18 16:14:47.000000,3390.462,6693.397,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:44.999999,1,6,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:44.999999,2,1,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:05.000001,2,2,2010-06-18 16:43:17.000000,2010-06-18 16:18:14.000001,4441.92,5234.865,3038.025
6056214_1_4,6016173_2_3,1,1,2010-06-18 16:32:32.000000,2,3,2010-06-18 16:43:17.000000,2010-06-18 16:22:24.000000,5462.674,4351.085,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:31:26.000000,1,1,2010-06-18 16:42:17.000000,2010-06-18 16:15:07.000000,3503.952,6103.876,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:30:58.000000,1,2,2010-06-18 16:41:17.000000,2010-06-18 16:14:20.000001,3320.051,6287.777,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:31:28.000001,1,3,2010-06-18 16:42:17.000000,2010-06-18 16:14:00.000001,3162.235,6445.593,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:05.000000,1,4,2010-06-18 16:43:17.000000,2010-06-18 16:14:27.000001,3259.089,6314.404,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:22.999999,1,5,2010-06-18 16:43:17.000000,2010-06-18 16:14:47.000000,3390.462,6693.397,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:44.999999,1,6,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:44.999999,2,1,2010-06-18 16:43:17.000000,2010-06-18 16:14:40.000000,3315.46,6768.399,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:05.000001,2,2,2010-06-18 16:43:17.000000,2010-06-18 16:18:14.000001,4441.92,5234.865,3038.025
6056214_1_4,6059884_2_3,1,1,2010-06-18 16:32:32.000000,2,3,2010-06-18 16:43:17.000000,2010-06-18 16:22:24.000000,5462.674,4351.085,3038.025
6056214_1_4,6072244_4_2,1,1,2010-06-18 17:01:13.000001,2,4,2010-06-18 16:41:01.999999,2010-06-18 16:10:32.000001,2333.365,4994.034,7143.508
6056214_1_4,6072244_4_2,1,1,2010-06-18 16:57:13.000001,2,5,2010-06-18 16:37:53.000000,2010-06-18 16:03:20.000000,954.318,4193.464,7143.508
6056214_1_4,6073616_1_3,1,1,2010-06-18 16:24:37.000000,4,2,2010-06-18 16:06:28.000000,2010-06-18 16:04:27.000000,1097.114,358.031,10689.738
6056214_1_4,6073616_1_3,1,1,2010-06-18 16:26:37.000000,5,1,2010-06-18 16:08:28.000000,2010-06-18 16:04:27.000000,1097.114,358.031,10689.738
6056214_1_4,6073616_1_3,1,1,2010-06-18 16:27:37.000000,5,2,2010-06-18 16:09:06.000000,2010-06-18 16:04:34.000001,1175.006,280.139,10689.738
6056214_1_4,6092160_2_2,1,1,2010-06-18 16:37:06.999998,1,1,2010-06-18 16:59:54.000002,2010-06-18 16:11:52.000002,2828.612,13676.492,12358.302
6056214_1_4,6092160_2_2,1,1,2010-06-18 16:40:55.999999,1,2,2010-06-18 17:02:54.000002,2010-06-18 16:09:48.999999,2391.579,13315.266,12358.302
6056214_1_4,6058356_1_2,1,1,2010-06-18 16:37:06.999998,1,1,2010-06-18 16:59:54.000002,2010-06-18 16:11:52.000002,2828.612,13676.492,12358.302
6056214_1_4,6058356_1_2,1,1,2010-06-18 16:40:55.999999,1,2,2010-06-18 17:02:54.000002,2010-06-18 16:09:48.999999,2391.579,13315.266,12358.302
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:24:50.000000,1,1,2010-06-18 16:42:12.000000,2010-06-18 16:05:57.000000,1553.526,11242.265,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:22:33.000000,1,2,2010-06-18 16:40:12.000000,2010-06-18 16:04:34.000001,1175.006,10974.222,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:23:55.000000,1,3,2010-06-18 16:41:12.000000,2010-06-18 16:04:27.000000,1097.114,11052.114,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:26:55.000000,2,1,2010-06-18 16:44:12.000000,2010-06-18 16:04:27.000000,1097.114,11052.114,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:35:52.999998,2,2,2010-06-18 16:53:12.000000,2010-06-18 16:15:28.999999,3814.424,6585.633,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:29:25.000000,2,3,2010-06-18 16:47:12.000000,2010-06-18 16:22:51.999999,9594.303,3691.294,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:30:32.000000,2,4,2010-06-18 16:48:12.000000,2010-06-18 16:21:36.000000,9406.541,4203.073,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:30:32.000000,3,1,2010-06-18 16:48:12.000000,2010-06-18 16:21:36.000000,9406.541,4203.073,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:29:48.000000,3,2,2010-06-18 16:47:12.000000,2010-06-18 16:20:59.000000,9337.662,4252.526,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:29:55.000001,3,3,2010-06-18 16:47:12.000000,2010-06-18 16:20:26.000001,9196.775,3979.768,6385.165
6056214_1_4,6063777_2_4,1,1,2010-06-18 16:29:55.000000,3,4,2010-06-18 16:47:12.000000,2010-06-18 16:20:32.000003,9198.881,3977.661,6385.165
6056214_1_4,6077152_1_2,1,1,2010-06-18 16:27:52.999998,1,2,2010-06-18 16:48:46.000000,2010-06-18 16:09:39.000000,2440.939,9935.694,14346.431
6056214_1_4,6077152_1_2,1,1,2010-06-18 16:27:49.000000,1,3,2010-06-18 16:48:46.000000,2010-06-18 16:08:31.999999,2286.253,10163.43,14346.431
6056214_1_4,6059737_1_2,1,1,2010-06-18 16:39:48.000000,2,3,2010-06-18 16:49:08.000001,2010-06-18 16:17:59.999999,3981.888,15834.099,3117.027
6056214_1_4,6059737_1_2,1,1,2010-06-18 16:39:43.000001,2,4,2010-06-18 16:49:08.000001,2010-06-18 16:15:22.000000,3239.847,14842.78,3117.027
6056214_1_4,6059737_1_2,1,1,2010-06-18 16:34:44.000002,2,5,2010-06-18 16:44:08.000001,2010-06-18 16:10:32.000001,2333.365,14926.278,3117.027
6056214_1_4,6059737_1_2,1,1,2010-06-18 16:32:49.000000,2,6,2010-06-18 16:42:08.000001,2010-06-18 16:07:08.999999,1525.632,12928.637,3117.027
