id,sampn,perno,tripno,MODE_G10,NSUB,StopAreaNo,date_time_origin,lon_origin,lat_origin,date_time_destination,lon_destination,lat_destination
4076,6116762,1,1,3,0,,2008-09-20 08:15:00,-73.8798382769,40.7590237618,2008-09-20 09:15:00,-73.8753786014,40.733676708
4077,6116762,1,2,9,0,,2008-09-20 10:45:00,-73.8753786014,40.733676708,2008-09-20 11:10:00,-73.8688525968,40.734969932
4078,6116762,1,3,3,0,,2008-09-20 14:30:00,-73.8688525968,40.734969932,2008-09-20 15:00:00,-73.8798382769,40.7590237618
4079,6116815,1,1,10,0,,2008-09-27 04:30:00,-73.8798382769,40.7590237618,2008-09-27 05:20:00,-73.9860181527,40.7307375803
4080,6116815,1,2,9,0,,2008-09-27 12:00:00,-73.9860181527,40.7307375803,2008-09-27 12:30:00,-73.9474623938,40.7122017959
4081,6116815,1,3,9,0,,2008-09-27 15:00:00,-73.9474623938,40.7122017959,2008-09-27 15:20:00,-73.98685119,40.7210143913
4082,6116815,1,4,9,0,,2008-09-27 21:00:00,-73.98685119,40.7210143913,2008-09-27 21:40:00,-73.8798382769,40.7590237618
4083,6116818,1,2,8,0,,2008-10-18 07:00:00,,,2008-10-18 07:20:00,-73.8779429118,40.7527079616
4084,6116857,2,1,1,1,1267.0,2008-11-01 09:00:00,-73.8815732871,40.726989837,2008-11-01 09:45:00,-73.9935488318,40.7571677566
4085,6116857,2,2,1,1,1012.0,2008-11-01 18:00:00,-73.9935488318,40.7571677566,2008-11-01 19:00:00,-73.8815732871,40.726989837
4086,6116885,1,1,1,1,1169.0,2008-10-11 11:30:00,-73.8825918887,40.7522202997,2008-10-11 12:30:00,-73.9654381285,40.7589568227
4087,6116885,1,2,1,1,1115.0,2008-10-11 14:00:00,-73.9654381285,40.7589568227,2008-10-11 14:30:00,-73.992398827,40.7294243953
4088,6116885,1,3,1,1,1180.0,2008-10-11 15:30:00,-73.992398827,40.7294243953,2008-10-11 16:00:00,-73.8825918887,40.7522202997
4089,6116944,1,1,1,1,1170.0,2008-10-11 08:30:00,-73.8848654149,40.7511744213,2008-10-11 09:15:00,,
4090,6116944,1,2,3,0,,2008-10-11 10:30:00,,,2008-10-11 11:15:00,-73.8688525968,40.734969932
4091,6116944,1,3,2,1,1267.0,2008-10-11 15:00:00,-73.8688525968,40.734969932,2008-10-11 15:45:00,-73.8848654149,40.7511744213
4092,6117027,1,2,1,1,1013.0,2008-11-08 00:40:00,-73.9878699355,40.7547751031,2008-11-08 01:45:00,-73.8825918887,40.7522202997
4093,6117053,3,1,1,0,,2008-11-01 20:00:00,-73.9677456047,40.792555362,2008-11-01 20:45:00,-73.8765701039,40.7409785232
4094,6117053,3,2,7,0,,2008-11-01 02:30:00,-73.8765701039,40.7409785232,2008-11-01 03:15:00,-73.9677456047,40.792555362
4095,6117069,1,1,8,0,,2008-10-18 09:00:00,-73.8534608374,40.7020706287,2008-10-18 10:00:00,-74.0288092661,40.6289252696
4096,6117069,1,2,8,0,,2008-10-18 12:00:00,-74.0288092661,40.6289252696,2008-10-18 13:00:00,-73.8534608374,40.7020706287
4097,6117069,1,3,7,0,,2008-10-18 16:00:00,-73.8534608374,40.7020706287,2008-10-18 16:30:00,,
4098,6117069,1,4,7,0,,2008-10-18 19:00:00,,,2008-10-18 19:30:00,-73.8534608374,40.7020706287
4099,6117156,1,1,3,0,,2008-10-11 04:00:00,-73.8771841481,40.7451966465,2008-10-11 04:40:00,,
4100,6117156,1,2,3,0,,2008-10-11 14:00:00,,,2008-10-11 14:40:00,-73.8771841481,40.7451966465
4101,6117201,1,1,1,3,1170.0,2008-10-04 08:30:00,,,2008-10-04 09:05:00,-73.9608552553,40.7652747359
4102,6117233,1,1,8,0,,2008-10-11 19:00:00,-73.8745898467,40.7454520214,2008-10-11 19:15:00,-73.8951516203,40.7513313503
4103,6117233,1,2,8,0,,2008-10-11 20:15:00,-73.8951516203,40.7513313503,2008-10-11 20:30:00,-73.8745898467,40.7454520214
4104,6117233,2,1,1,1,1172.0,2008-10-11 13:30:00,-73.871099028,40.7440031321,2008-10-11 14:45:00,,
4105,6117233,2,2,1,1,1013.0,2008-10-11 16:00:00,,,2008-10-11 17:10:00,-73.871099028,40.7440031321
4106,6117234,1,1,10,0,,2008-10-04 12:00:00,-73.8745898467,40.7454520214,2008-10-04 12:20:00,-73.8771841481,40.7451966465
4107,6117234,1,2,10,0,,2008-10-04 16:00:00,-73.8771841481,40.7451966465,2008-10-04 16:20:00,-73.8745898467,40.7454520214
4108,6117302,1,1,8,0,,2008-10-18 11:00:00,-73.871099028,40.7440031321,2008-10-18 13:00:00,,
4109,6117302,1,2,8,0,,2008-10-18 15:00:00,,,2008-10-18 16:00:00,,
4110,6117302,1,3,8,0,,2008-10-18 17:00:00,,,2008-10-18 18:30:00,-73.8599779479,40.7597159066
4111,6117302,1,4,8,0,,2008-10-18 20:30:00,-73.8599779479,40.7597159066,2008-10-18 21:00:00,-73.871099028,40.7440031321
4112,6117330,1,1,1,2,1169.0,2008-10-04 06:00:00,-73.8854177354,40.758436619,2008-10-04 07:10:00,-73.9561497038,40.7633978338
4113,6117330,1,2,1,2,1116.0,2008-10-04 19:15:00,-73.9561497038,40.7633978338,2008-10-04 20:30:00,-73.8854177354,40.758436619
4114,6117405,1,1,8,0,,2008-09-13 08:00:00,-73.8771841481,40.7451966465,2008-09-13 08:10:00,-73.8771841481,40.7451966465
4115,6117405,1,2,8,0,,2008-09-13 08:15:00,-73.8771841481,40.7451966465,2008-09-13 08:25:00,-73.8771841481,40.7451966465
4116,6117505,1,1,10,0,,2008-09-20 11:00:00,-73.8833078702,40.731084766,2008-09-20 11:25:00,-73.8753786014,40.733676708
4117,6117505,1,2,10,0,,2008-09-20 17:00:00,-73.8753786014,40.733676708,2008-09-20 17:25:00,-73.8833078702,40.731084766
4118,6117505,2,1,10,0,,2008-09-20 11:00:00,-73.8833078702,40.731084766,2008-09-20 11:25:00,-73.8753786014,40.733676708
4119,6117505,2,2,10,0,,2008-09-20 17:00:00,-73.8753786014,40.733676708,2008-09-20 17:25:00,-73.8833078702,40.731084766
4120,6117513,1,1,1,2,1266.0,2008-09-27 10:00:00,-73.8760360524,40.7372837058,2008-09-27 10:30:00,-73.9840756659,40.7462151144
4121,6117513,1,2,1,2,1297.0,2008-09-27 12:30:00,-73.9840756659,40.7462151144,2008-09-27 13:00:00,-73.8760360524,40.7372837058
4122,6117580,2,1,2,1,0.0,2008-09-13 12:05:00,-73.8537574092,40.7312004846,2008-09-13 12:30:00,-73.8203121183,40.6986905182
4123,6117580,2,2,2,1,0.0,2008-09-13 19:30:00,-73.8203121183,40.6986905182,2008-09-13 20:37:00,-73.8537574092,40.7312004846
4124,6117589,1,1,8,0,,2008-10-04 13:30:00,-73.8555828498,40.7346670516,2008-10-04 16:00:00,-73.984079173,40.7404373294
4125,6117589,1,2,8,0,,2008-10-04 23:00:00,-73.984079173,40.7404373294,2008-10-04 23:30:00,-73.8555828498,40.7346670516
4126,6117589,2,1,3,0,,2008-10-04 10:00:00,-73.8555828498,40.7346670516,2008-10-04 10:30:00,-73.900178739,40.7272864393
4127,6117589,2,2,3,0,,2008-10-04 14:45:00,-73.900178739,40.7272864393,2008-10-04 15:25:00,-73.8555828498,40.7346670516
4128,6117711,1,1,1,1,1263.0,2008-09-20 13:30:00,-73.8951516203,40.7513313503,2008-09-20 14:00:00,-73.9175966621,40.7600348605
4129,6117711,1,2,1,1,1260.0,2008-09-20 17:00:00,-73.9175966621,40.7600348605,2008-09-20 17:20:00,-73.8951516203,40.7513313503
4130,6118002,1,1,1,1,1339.0,2008-10-18 10:45:00,-73.9039117097,40.7015950242,2008-10-18 11:15:00,-73.8829520409,40.7133389101
4131,6118002,1,2,1,1,1342.0,2008-10-18 20:00:00,-73.8829520409,40.7133389101,2008-10-18 20:45:00,-73.9039117097,40.7015950242
4132,6118073,1,1,8,0,,2008-10-25 12:00:00,-73.8983082949,40.6986907573,2008-10-25 13:00:00,,
4133,6118073,1,2,8,0,,2008-10-25 16:00:00,,,2008-10-25 18:30:00,-73.8983082949,40.6986907573
4134,6118270,1,1,2,1,1280.0,2008-10-11 06:45:00,,,2008-10-11 08:30:00,-73.9802378724,40.7652140308
4135,6118270,1,2,1,1,1015.0,2008-10-11 13:00:00,-73.9802378724,40.7652140308,2008-10-11 13:30:00,-73.9806642145,40.7748577457
4136,6118270,1,3,1,1,1016.0,2008-10-11 14:30:00,-73.9806642145,40.7748577457,2008-10-11 15:00:00,-73.9878699355,40.7547751031
4137,6118270,1,4,1,1,1013.0,2008-10-11 17:00:00,-73.9878699355,40.7547751031,2008-10-11 18:45:00,,
4138,6118271,1,1,8,0,,2008-09-13 09:30:00,,,2008-09-13 10:00:00,,
4139,6118271,1,2,8,0,,2008-09-13 16:00:00,,,2008-09-13 16:50:00,,
4140,6118271,1,3,8,0,,2008-09-13 17:05:00,,,2008-09-13 18:15:00,,
4141,6118271,1,4,8,0,,2008-09-13 21:00:00,,,2008-09-13 22:15:00,,
4142,6118271,2,1,1,2,1280.0,2008-09-13 11:30:00,,,2008-09-13 12:30:00,-73.9302770043,40.7446891387
4143,6118271,2,2,1,2,1258.0,2008-09-13 16:30:00,-73.9302770043,40.7446891387,2008-09-13 17:30:00,,
4144,6118272,1,1,1,2,1280.0,2008-10-11 05:00:00,-73.7872799489,40.6960418077,2008-10-11 06:10:00,-73.9847433914,40.6894100788
4145,6118272,1,2,1,2,1220.0,2008-10-11 16:00:00,-73.9847433914,40.6894100788,2008-10-11 17:10:00,-73.7872799489,40.6960418077
4146,6118308,1,1,2,1,1280.0,2008-09-13 10:00:00,-73.7933111719,40.6927481032,2008-09-13 10:30:00,-73.9483838701,40.7893697005
4147,6118308,1,2,2,1,1114.0,2008-09-13 17:00:00,-73.9483838701,40.7893697005,2008-09-13 18:30:00,-73.7933111719,40.6927481032
4148,6118311,1,1,3,0,,2008-09-27 13:00:00,,,2008-09-27 13:15:00,-73.8090375354,40.7052222198
4149,6118311,1,2,3,0,,2008-09-27 15:00:00,-73.8090375354,40.7052222198,2008-09-27 15:30:00,,
4150,6118344,1,1,1,2,1028.0,2008-09-20 07:15:00,-73.9399227377,40.8403259776,2008-09-20 08:30:00,-73.7862398743,40.6875881601
4151,6118344,1,2,1,2,1280.0,2008-09-20 21:00:00,-73.7862398743,40.6875881601,2008-09-20 22:30:00,-73.9399227377,40.8403259776
4152,6118359,1,1,7,0,,2008-09-20 11:30:00,-73.7718093459,40.6752764416,2008-09-20 11:40:00,-73.7903652247,40.6703299023
4153,6118359,1,2,7,0,,2008-09-20 12:40:00,-73.7903652247,40.6703299023,2008-09-20 12:50:00,-73.7718093459,40.6752764416
4154,6118359,1,3,3,0,,2008-09-20 12:30:00,-73.7718093459,40.6752764416,2008-09-20 12:45:00,-73.8050790842,40.7032773751
4155,6118359,1,4,3,0,,2008-09-20 14:30:00,-73.8050790842,40.7032773751,2008-09-20 14:45:00,-73.7718093459,40.6752764416
4156,6118366,2,1,3,0,,2008-11-01 12:30:00,-73.7778558835,40.682506812,2008-11-01 12:55:00,-73.7977908161,40.7049530184
4157,6118366,2,2,3,0,,2008-11-01 16:45:00,-73.7977908161,40.7049530184,2008-11-01 17:05:00,-73.7778558835,40.682506812
4158,6118426,1,1,8,0,,2008-10-11 12:30:00,-73.8050790842,40.7032773751,2008-10-11 15:00:00,,
4159,6118426,1,2,8,0,,2008-10-11 17:00:00,,,2008-10-11 19:00:00,-73.8050790842,40.7032773751
4160,6118508,1,1,1,1,1246.0,2008-09-20 08:00:00,-73.7672857775,40.5952242095,2008-09-20 10:15:00,-73.9972152981,40.7521334103
4161,6118508,1,2,9,0,,2008-09-20 13:30:00,-73.9972152981,40.7521334103,2008-09-20 14:00:00,-73.9893862227,40.7317637467
4162,6118508,1,3,9,0,,2008-09-20 15:00:00,-73.9893862227,40.7317637467,2008-09-20 15:15:00,-73.995388857,40.7546473458
4163,6118508,1,4,1,1,1012.0,2008-09-20 16:00:00,-73.995388857,40.7546473458,2008-09-20 17:15:00,-73.7672857775,40.5952242095
4164,6118538,1,1,8,0,,2008-09-20 06:30:00,-73.9219219266,40.6632807752,2008-09-20 07:00:00,-73.8390674687,40.6841090091
4165,6118768,2,2,7,0,,2008-11-08 00:00:00,-73.9744533128,40.7389277014,2008-11-08 01:30:00,,
4166,6118799,1,1,3,0,,2008-10-18 13:00:00,-73.7925242064,40.593853556,2008-10-18 14:00:00,-73.8647719759,40.6896829878
4167,6118799,1,2,3,0,,2008-10-18 17:30:00,-73.8647719759,40.6896829878,2008-10-18 19:00:00,-73.7925242064,40.593853556
4168,6118824,1,1,2,0,,2008-10-11 04:00:00,,,2008-10-11 07:00:00,,
4169,6118824,1,2,3,0,,2008-10-11 15:30:00,,,2008-10-11 18:30:00,,
4170,6118830,1,1,1,2,1245.0,2008-09-20 15:00:00,-73.7801160359,40.5910223056,2008-09-20 17:45:00,-74.1902622802,40.6093677474
4171,6118830,1,2,7,0,,2008-09-20 21:00:00,-74.1902622802,40.6093677474,2008-09-20 23:30:00,-73.7801160359,40.5910223056
4172,6119019,1,1,10,0,,2008-10-11 13:00:00,-73.9476193456,40.8019616725,2008-10-11 13:30:00,-73.9452338179,40.8057864867
4173,6119019,1,2,10,0,,2008-10-11 15:00:00,-73.9452338179,40.8057864867,2008-10-11 15:30:00,-73.9476193456,40.8019616725
4174,6119054,1,1,3,0,,2008-09-27 13:00:00,-73.9497071259,40.7991022584,2008-09-27 13:10:00,-73.9683306425,40.8031557492
4175,6119054,1,2,3,0,,2008-09-27 13:35:00,-73.9683306425,40.8031557492,2008-09-27 14:00:00,-73.9497071259,40.7991022584
4176,6119054,1,3,9,0,,2008-09-27 14:20:00,-73.9497071259,40.7991022584,2008-09-27 15:00:00,-73.9450653813,40.7996851815
4177,6119054,1,4,9,0,,2008-09-27 15:30:00,-73.9450653813,40.7996851815,2008-09-27 15:45:00,-73.9497071259,40.7991022584
4178,6119054,1,5,9,0,,2008-09-27 18:00:00,-73.9497071259,40.7991022584,2008-09-27 18:05:00,-73.9497071259,40.7991022584
4179,6119054,1,6,9,0,,2008-09-27 18:35:00,-73.9497071259,40.7991022584,2008-09-27 18:45:00,-73.9497071259,40.7991022584
4180,6119175,1,1,3,0,,2008-10-25 10:30:00,,,2008-10-25 10:45:00,-73.9606790973,40.8143023852
4181,6119175,1,2,9,0,,2008-10-25 12:15:00,-73.9606790973,40.8143023852,2008-10-25 12:25:00,-73.9665329874,40.8057120515
4182,6119175,1,3,9,0,,2008-10-25 14:00:00,-73.9665329874,40.8057120515,2008-10-25 14:15:00,-73.9606790973,40.8143023852
4183,6119175,1,4,9,0,,2008-10-25 14:30:00,-73.9606790973,40.8143023852,2008-10-25 14:40:00,,
4184,6119175,2,1,8,0,,2008-10-25 06:30:00,,,2008-10-25 08:30:00,,
4185,6119175,2,2,8,0,,2008-10-25 13:00:00,,,2008-10-25 14:30:00,-74.0032953223,40.7380843055
4186,6119175,2,3,8,0,,2008-10-25 15:00:00,-74.0032953223,40.7380843055,2008-10-25 15:30:00,,
4187,6119195,1,1,10,0,,2008-09-27 17:30:00,-73.954845345,40.8210269902,2008-09-27 17:40:00,-73.9515602259,40.8258952552
4188,6119195,1,2,9,0,,2008-09-27 18:00:00,-73.9515602259,40.8258952552,2008-09-27 19:00:00,-73.9543465376,40.8238945135
4189,6119195,1,3,9,0,,2008-09-27 19:00:00,-73.9543465376,40.8238945135,2008-09-27 19:30:00,-73.954845345,40.8210269902
4190,6119208,1,1,1,1,1025.0,2008-10-18 13:55:00,-73.9574229087,40.8202389607,2008-10-18 14:43:00,-73.990516176,40.7431515841
4191,6119208,1,2,1,1,1010.0,2008-10-18 21:00:00,-73.990516176,40.7431515841,2008-10-18 21:50:00,-73.9571850756,40.8174103767
4192,6119208,1,3,9,0,,2008-10-18 22:15:00,-73.9571850756,40.8174103767,2008-10-18 22:22:00,-73.9574229087,40.8202389607
4193,6119383,1,1,3,0,,2008-09-27 09:00:00,-73.9571850756,40.8174103767,2008-09-27 09:45:00,-73.9665329874,40.8057120515
4194,6119383,1,2,3,0,,2008-09-27 15:00:00,-73.9665329874,40.8057120515,2008-09-27 15:30:00,-73.9571850756,40.8174103767
4195,6119383,2,1,8,0,,2008-09-27 08:20:00,-73.9571850756,40.8174103767,2008-09-27 08:25:00,-73.9571850756,40.8174103767
4196,6119383,2,2,8,0,,2008-09-27 08:30:00,-73.9571850756,40.8174103767,2008-09-27 08:35:00,-73.9571850756,40.8174103767
4197,6119383,2,4,3,0,,2008-09-27 14:50:00,-73.9525243001,40.8032223584,2008-09-27 15:15:00,-73.9571850756,40.8174103767
4198,6119419,1,1,3,0,,2008-09-27 10:00:00,-73.9336405412,40.79478097,2008-09-27 10:30:00,-73.9631366708,40.7621469328
4199,6119419,1,2,3,0,,2008-09-27 19:00:00,-73.9631366708,40.7621469328,2008-09-27 19:20:00,-73.9336405412,40.79478097
4200,6119552,1,1,4,0,,2008-10-04 08:30:00,,,2008-10-04 09:30:00,-73.9792765898,40.787825109
4201,6119552,1,2,4,0,,2008-10-04 11:30:00,-73.9792765898,40.787825109,2008-10-04 12:00:00,,
4202,6119629,1,1,1,2,1119.0,2008-09-20 08:15:00,-73.9444722842,40.7877122498,2008-09-20 08:50:00,,
4203,6119629,1,2,7,0,,2008-09-20 09:25:00,,,2008-09-20 10:00:00,-73.9966959716,40.7191636919
4204,6119629,1,3,7,0,,2008-09-20 13:00:00,-73.9966959716,40.7191636919,2008-09-20 13:45:00,-73.8336418609,40.7589783246
4205,6119629,1,4,7,0,,2008-09-20 14:30:00,-73.8336418609,40.7589783246,2008-09-20 15:15:00,-74.011775886,40.6327992225
4206,6119629,1,5,1,2,1431.0,2008-09-20 16:00:00,-74.011775886,40.6327992225,2008-09-20 17:25:00,-73.9444722842,40.7877122498
4207,6119698,1,1,3,0,,2008-09-20 12:30:00,-73.9395309503,40.8210134692,2008-09-20 12:50:00,-73.9525243001,40.8032223584
4208,6119698,1,2,1,1,1039.0,2008-09-20 19:00:00,-73.9525243001,40.8032223584,2008-09-20 19:15:00,-73.9395309503,40.8210134692
4209,6119820,1,1,1,1,1026.0,2008-10-25 12:00:00,-73.9515602259,40.8258952552,2008-10-25 13:00:00,-73.9824866963,40.7723514135
4210,6119820,1,2,1,1,1016.0,2008-10-25 19:00:00,-73.9824866963,40.7723514135,2008-10-25 19:45:00,-73.9515602259,40.8258952552
4211,6119863,1,1,1,1,1025.0,2008-10-04 14:00:00,-73.9543465376,40.8238945135,2008-10-04 14:30:00,-73.9342938596,40.8519420927
4212,6119863,1,2,1,1,1029.0,2008-10-04 15:30:00,-73.9342938596,40.8519420927,2008-10-04 17:00:00,-73.9543465376,40.8238945135
4213,6119958,1,1,7,0,,2008-10-18 13:00:00,-73.9342938596,40.8519420927,2008-10-18 13:30:00,,
4214,6119963,1,1,3,0,,2008-10-25 12:00:00,-73.9309747382,40.8505567417,2008-10-25 13:00:00,-73.9576480298,40.7824481018
4215,6119963,1,2,9,0,,2008-10-25 15:00:00,-73.9576480298,40.7824481018,2008-10-25 15:15:00,-73.9582081907,40.7759139702
4216,6119963,1,3,9,0,,2008-10-25 16:00:00,-73.9582081907,40.7759139702,2008-10-25 16:30:00,-73.9576480298,40.7824481018
4217,6119963,1,4,3,0,,2008-10-25 18:00:00,-73.9576480298,40.7824481018,2008-10-25 19:00:00,-73.9309747382,40.8505567417
4218,6120023,1,1,2,1,1028.0,2008-09-20 10:45:00,-73.9342938596,40.8519420927,2008-09-20 11:40:00,,
4219,6120023,1,2,2,1,1194.0,2008-09-20 11:55:00,,,2008-09-20 13:00:00,-73.9342938596,40.8519420927
4220,6120023,1,3,9,0,,2008-09-20 14:35:00,-73.9342938596,40.8519420927,2008-09-20 14:45:00,-73.9373858934,40.8539767937
4221,6120023,1,4,1,2,1201.0,2008-09-20 15:30:00,-73.9373858934,40.8539767937,2008-09-20 16:45:00,-73.9776728852,40.760778986
4222,6120023,1,5,1,2,1013.0,2008-09-20 17:30:00,-73.9776728852,40.760778986,2008-09-20 21:00:00,-73.9342938596,40.8519420927
4223,6120023,2,1,8,0,,2008-09-20 14:35:00,-73.9342938596,40.8519420927,2008-09-20 14:45:00,-73.9373858934,40.8539767937
4224,6120023,2,2,1,2,1201.0,2008-09-20 15:30:00,-73.9373858934,40.8539767937,2008-09-20 16:45:00,-73.9776728852,40.760778986
4225,6120023,2,3,1,2,1098.0,2008-09-20 17:30:00,-73.9776728852,40.760778986,2008-09-20 21:00:00,-73.9342938596,40.8519420927
4226,6120024,1,1,10,0,,2008-10-18 16:30:00,-73.9342938596,40.8519420927,2008-10-18 16:50:00,-73.9342938596,40.8519420927
4227,6120024,1,2,9,0,,2008-10-18 18:30:00,-73.9342938596,40.8519420927,2008-10-18 18:40:00,-73.9342938596,40.8519420927
4228,6120024,1,3,9,0,,2008-10-18 19:00:00,-73.9342938596,40.8519420927,2008-10-18 19:15:00,-73.9342938596,40.8519420927
4229,6120037,1,1,1,1,1029.0,2008-10-11 13:30:00,-73.9309747382,40.8505567417,2008-10-11 14:25:00,-73.9936773141,40.738812217
4230,6120037,1,2,1,1,1180.0,2008-10-11 15:30:00,-73.9936773141,40.738812217,2008-10-11 16:35:00,-73.9309747382,40.8505567417
4231,6120037,1,3,1,1,1029.0,2008-10-11 17:50:00,-73.9309747382,40.8505567417,2008-10-11 18:30:00,-73.9683306425,40.8031557492
4232,6120037,1,4,1,0,,2008-10-11 23:30:00,-73.9683306425,40.8031557492,2008-10-11 23:50:00,-73.9309747382,40.8505567417
4233,6120235,1,1,1,1,1030.0,2008-10-25 05:00:00,-73.9316320098,40.8558571629,2008-10-25 05:30:00,-73.9201196279,40.8659257272
4234,6120235,1,2,1,1,1032.0,2008-10-25 13:00:00,-73.9201196279,40.8659257272,2008-10-25 13:15:00,-73.9316320098,40.8558571629
4235,6120235,1,3,1,2,1030.0,2008-10-25 23:30:00,-73.9316320098,40.8558571629,2008-10-26 00:45:00,-73.9642513905,40.7973300719
4236,6120244,2,1,1,1,1032.0,2008-10-18 08:00:00,-73.9249410203,40.8675230806,2008-10-18 08:50:00,-73.9878699355,40.7547751031
4237,6120244,2,2,2,1,1013.0,2008-10-18 19:00:00,-73.9878699355,40.7547751031,2008-10-18 20:03:00,-73.9249410203,40.8675230806
4238,6120261,1,1,10,0,,2008-10-11 09:00:00,-73.9249410203,40.8675230806,2008-10-11 09:05:00,-73.918654029,40.8692194747
4239,6120261,1,2,9,0,,2008-10-11 09:20:00,-73.918654029,40.8692194747,2008-10-11 09:25:00,-73.9249410203,40.8675230806
4240,6120261,1,3,9,0,,2008-10-11 14:00:00,-73.9249410203,40.8675230806,2008-10-11 14:10:00,-73.918654029,40.8692194747
4241,6120261,1,4,9,0,,2008-10-11 14:30:00,-73.918654029,40.8692194747,2008-10-11 14:35:00,-73.9249410203,40.8675230806
4242,6120373,1,1,1,2,1031.0,2008-09-20 07:30:00,-73.9239340005,40.8643109589,2008-09-20 08:40:00,-73.9998386428,40.6583824154
4243,6120373,1,2,1,2,1410.0,2008-09-20 13:30:00,-73.9998386428,40.6583824154,2008-09-20 15:23:00,-73.9239340005,40.8643109589
4244,6120411,1,1,2,1,1123.0,2008-09-13 10:00:00,-73.9385707903,40.8028068957,2008-09-13 10:30:00,-73.8508603201,40.8408641171
4245,6120411,1,2,2,1,1149.0,2008-09-13 18:00:00,-73.8508603201,40.8408641171,2008-09-13 19:15:00,-73.9385707903,40.8028068957
4246,6120431,1,1,10,0,,2008-10-25 13:00:00,-73.9351828051,40.8004658675,2008-10-25 13:07:00,,
4247,6120431,1,2,10,0,,2008-10-25 13:10:00,,,2008-10-25 13:20:00,-73.9351828051,40.8004658675
4248,6120431,1,3,3,0,,2008-10-25 16:00:00,-73.9351828051,40.8004658675,2008-10-25 16:30:00,-73.9560728839,40.7788410002
4249,6120431,1,4,3,0,,2008-10-25 17:00:00,-73.9560728839,40.7788410002,2008-10-25 17:30:00,-73.9351828051,40.8004658675
4250,6120431,1,5,7,0,,2008-10-25 19:30:00,-73.9351828051,40.8004658675,2008-10-25 20:00:00,-73.9756785006,40.7929423587
4251,6120431,1,6,7,0,,2008-10-25 23:30:00,-73.9756785006,40.7929423587,2008-10-26 00:00:00,-73.9351828051,40.8004658675
4252,6120502,1,1,2,1,1193.0,2008-09-27 13:00:00,-73.9418467598,40.7983201997,2008-09-27 14:00:00,-73.938378965,40.8428949517
4253,6120502,1,2,1,0,,2008-09-27 23:00:00,-73.938378965,40.8428949517,2008-09-27 23:20:00,-73.9418467598,40.7983201997
4254,6120521,1,1,1,2,1122.0,2008-09-27 09:00:00,-73.937259732,40.7975965284,2008-09-27 10:00:00,-73.8827803513,40.8814721886
4255,6120521,1,2,1,2,1137.0,2008-09-27 20:00:00,-73.8827803513,40.8814721886,2008-09-27 21:00:00,-73.937259732,40.7975965284
4256,6120558,1,4,1,0,,2008-09-20 02:40:00,-73.9753457329,40.7639779012,2008-09-20 02:57:00,-73.9418467598,40.7983201997
4257,6120736,1,1,10,0,,2008-10-11 12:00:00,-73.9319213336,40.8635377191,2008-10-11 12:02:00,-73.9319213336,40.8635377191
4258,6120736,1,2,10,0,,2008-10-11 12:30:00,-73.9319213336,40.8635377191,2008-10-11 12:32:00,-73.9319213336,40.8635377191
4259,6120798,1,1,3,0,,2008-11-01 11:00:00,-73.9316320098,40.8558571629,2008-11-01 11:30:00,-73.9103737136,40.8759655119
4260,6120798,1,2,3,0,,2008-11-01 14:00:00,-73.9103737136,40.8759655119,2008-11-01 14:30:00,-73.9316320098,40.8558571629
4261,6120798,1,3,9,0,,2008-11-01 18:00:00,-73.9316320098,40.8558571629,2008-11-01 18:30:00,-73.9373858934,40.8539767937
4262,6120798,1,4,3,0,,2008-11-01 20:30:00,-73.9373858934,40.8539767937,2008-11-01 21:30:00,-73.9316320098,40.8558571629
4263,6120900,1,1,2,1,1030.0,2008-09-20 07:00:00,-73.9273884673,40.8554441534,2008-09-20 08:00:00,,
4264,6120900,1,2,2,1,1027.0,2008-09-20 20:00:00,,,2008-09-20 21:00:00,-73.9273884673,40.8554441534
4265,6120921,1,1,10,0,,2008-09-20 14:00:00,-73.9301842308,40.8466633615,2008-09-20 14:30:00,-73.9273884673,40.8554441534
4266,6120921,1,2,10,0,,2008-09-20 15:00:00,-73.9273884673,40.8554441534,2008-09-20 15:30:00,-73.9301842308,40.8466633615
4267,6120927,1,1,10,0,,2008-10-11 10:30:00,-73.9273884673,40.8554441534,2008-10-11 13:35:00,-73.9316320098,40.8558571629
4268,6120927,1,2,10,0,,2008-10-11 23:00:00,-73.9316320098,40.8558571629,2008-10-11 23:05:00,-73.9273884673,40.8554441534
4269,6121024,1,1,3,0,,2008-10-18 10:00:00,-73.9832752749,40.699563632,2008-10-18 10:40:00,-73.9587949107,40.7116824921
4270,6121024,1,2,9,0,,2008-10-18 10:50:00,-73.9587949107,40.7116824921,2008-10-18 10:58:00,-73.9587949107,40.7116824921
4271,6121024,1,3,9,0,,2008-10-18 11:00:00,-73.9587949107,40.7116824921,2008-10-18 11:10:00,-73.9587949107,40.7116824921
4272,6121024,1,4,3,0,,2008-10-18 11:15:00,-73.9587949107,40.7116824921,2008-10-18 11:35:00,-73.9877098165,40.693291754
4273,6121024,1,5,3,0,,2008-10-18 12:15:00,-73.9877098165,40.693291754,2008-10-18 12:25:00,-73.9832752749,40.699563632
4274,6121062,1,1,10,0,,2008-10-11 16:30:00,-73.989993244,40.6213629738,2008-10-11 16:45:00,-73.9862367538,40.6217475979
4275,6121062,1,2,10,0,,2008-10-11 23:00:00,-73.9862367538,40.6217475979,2008-10-11 23:10:00,-73.989993244,40.6213629738
