id,sampn,perno,tripno,MODE_G10,NSUB,StopAreaNo,date_time_origin,lon_origin,lat_origin,date_time_destination,lon_destination,lat_destination
3572,6092373,1,2,10,0,,2008-09-07 12:45:00,-73.9567615508,40.6851315372,2008-09-07 12:47:00,-73.9567615508,40.6851315372
3573,6092376,1,1,3,0,,2008-06-15 13:00:00,-74.0045079565,40.6539083291,2008-06-15 13:30:00,-73.9998386428,40.6583824154
3574,6092376,1,2,3,0,,2008-06-15 14:00:00,-73.9998386428,40.6583824154,2008-06-15 14:25:00,-74.0045079565,40.6539083291
3575,6092398,1,1,7,0,,2008-06-22 12:30:00,-73.9297780663,40.6682773341,2008-06-22 12:45:00,-73.9329276688,40.649991723
3576,6092398,1,2,7,0,,2008-06-22 18:00:00,-73.9329276688,40.649991723,2008-06-22 18:15:00,-73.9297780663,40.6682773341
3577,6092553,1,1,3,0,,2008-06-22 14:30:00,-73.9744996031,40.6302927518,2008-06-22 15:00:00,-74.0217159006,40.6434267842
3578,6092553,1,2,3,0,,2008-06-22 17:00:00,-74.0217159006,40.6434267842,2008-06-22 18:30:00,-73.9744996031,40.6302927518
3579,6092599,1,1,8,0,,2008-09-28 14:00:00,-73.9972230689,40.6841758891,2008-09-28 14:20:00,,
3580,6092599,1,2,8,0,,2008-09-28 18:40:00,,,2008-09-28 19:00:00,-73.9972230689,40.6841758891
3581,6092612,1,1,1,1,1344.0,2008-06-15 11:30:00,-73.9994539872,40.6790854226,2008-06-15 12:00:00,-73.9910492545,40.6714790578
3582,6092612,1,2,9,0,,2008-06-15 15:30:00,-73.9910492545,40.6714790578,2008-06-15 15:40:00,-73.9949500352,40.6613559533
3583,6092612,1,3,9,0,,2008-06-15 17:00:00,-73.9949500352,40.6613559533,2008-06-15 17:10:00,-73.9910492545,40.6714790578
3584,6092612,1,4,1,1,1346.0,2008-06-15 18:00:00,-73.9910492545,40.6714790578,2008-06-15 18:45:00,-73.9994539872,40.6790854226
3585,6092755,1,1,10,0,,2008-06-15 16:00:00,-74.0127873234,40.6392846199,2008-06-15 16:20:00,-74.0127873234,40.6392846199
3586,6092755,1,2,10,0,,2008-06-15 18:30:00,-74.0127873234,40.6392846199,2008-06-15 18:50:00,-74.0127873234,40.6392846199
3587,6092755,2,1,10,0,,2008-06-15 10:30:00,-74.0127873234,40.6392846199,2008-06-15 10:50:00,-74.0202749389,40.6295235055
3588,6092755,2,2,3,0,,2008-06-15 11:05:00,-74.0202749389,40.6295235055,2008-06-15 11:30:00,-74.0045079565,40.6539083291
3589,6092755,2,3,9,0,,2008-06-15 11:45:00,-74.0045079565,40.6539083291,2008-06-15 12:30:00,-74.0127873234,40.6392846199
3590,6092910,1,1,3,0,,2008-06-15 10:00:00,-73.9806872206,40.6106714662,2008-06-15 12:00:00,,
3591,6092910,1,2,3,0,,2008-06-15 14:15:00,,,2008-06-15 16:30:00,-73.9806872206,40.6106714662
3592,6092946,1,4,1,1,1391.0,2008-09-14 02:00:00,,,2008-09-14 03:00:00,-73.9568350168,40.6181984534
3593,6092991,1,1,10,0,,2008-09-28 10:50:00,,,2008-09-28 11:00:00,-73.9234541613,40.8240782257
3594,6092991,1,2,10,0,,2008-09-28 12:10:00,-73.9234541613,40.8240782257,2008-09-28 12:20:00,,
3595,6092991,1,3,8,0,,2008-09-28 14:30:00,,,2008-09-28 15:00:00,-73.8924820735,40.8562302335
3596,6092991,1,4,8,0,,2008-09-28 16:30:00,-73.8924820735,40.8562302335,2008-09-28 17:00:00,,
3597,6093011,1,3,2,1,1123.0,2008-10-05 00:00:00,-73.9560728839,40.7788410002,2008-10-05 01:15:00,-73.9165131605,40.8263065195
3598,6093024,1,1,3,0,,2008-09-28 09:00:00,,,2008-09-28 09:57:00,-73.8984732523,40.831088354
3599,6093024,1,2,3,0,,2008-09-28 17:00:00,-73.8984732523,40.831088354,2008-09-28 17:15:00,,
3600,6093024,1,3,7,0,,2008-09-28 18:45:00,,,2008-09-28 19:10:00,-73.9165131605,40.8263065195
3601,6093075,1,1,2,1,1127.0,2008-09-28 11:00:00,-73.925449935,40.8367432427,2008-09-28 11:45:00,-73.8643690616,40.8974348245
3602,6093075,1,2,2,1,1137.0,2008-09-28 20:00:00,-73.8643690616,40.8974348245,2008-09-28 21:30:00,-73.925449935,40.8367432427
3603,6093423,1,1,3,0,,2008-10-26 08:15:00,,,2008-10-26 09:30:00,-73.9215159233,40.6876191453
3604,6093423,1,2,3,0,,2008-10-26 14:40:00,-73.9215159233,40.6876191453,2008-10-26 17:10:00,,
3605,6093425,1,1,1,1,1047.0,2008-09-14 07:00:00,,,2008-09-14 09:00:00,-73.9234541613,40.8240782257
3606,6093425,1,2,1,1,1044.0,2008-09-14 11:00:00,-73.9234541613,40.8240782257,2008-09-14 12:30:00,,
3607,6093425,1,3,3,0,,2008-09-14 14:30:00,,,2008-09-14 15:00:00,-73.889220829,40.8580052025
3608,6093425,1,4,3,0,,2008-09-14 15:30:00,-73.889220829,40.8580052025,2008-09-14 16:00:00,-73.8754766998,40.8577435599
3609,6093425,1,5,1,1,1055.0,2008-09-14 16:30:00,-73.8754766998,40.8577435599,2008-09-14 17:00:00,,
3610,6093535,1,2,3,0,,2008-10-26 08:00:00,-73.9234541613,40.8240782257,2008-10-26 08:30:00,-73.9089392967,40.8605378245
3611,6093535,1,3,3,0,,2008-10-26 08:32:00,-73.9089392967,40.8605378245,2008-10-26 08:40:00,,
3612,6093535,1,4,3,0,,2008-10-26 10:30:00,,,2008-10-26 10:50:00,-73.9089392967,40.8605378245
3613,6093535,1,5,3,0,,2008-10-26 11:03:00,-73.9089392967,40.8605378245,2008-10-26 11:10:00,-73.9071916038,40.8437982207
3614,6093574,2,1,7,0,,2008-10-05 09:30:00,-73.8835447954,40.8701119976,2008-10-05 10:45:00,,
3615,6093574,2,2,7,0,,2008-10-05 12:30:00,,,2008-10-05 13:00:00,,
3616,6093574,2,3,7,0,,2008-10-05 14:30:00,,,2008-10-05 15:00:00,,
3617,6093574,2,4,7,0,,2008-10-05 15:30:00,,,2008-10-05 16:00:00,-73.8835447954,40.8701119976
3618,6093661,1,1,1,1,1212.0,2008-10-12 15:00:00,-73.8831298923,40.8525280409,2008-10-12 16:00:00,-73.9840938453,40.7519699107
3619,6093661,1,2,1,1,1157.0,2008-10-12 19:20:00,-73.9840938453,40.7519699107,2008-10-12 20:30:00,-73.8831298923,40.8525280409
3620,6093756,1,1,1,1,0.0,2008-10-05 06:00:00,-73.8850182576,40.8368449954,2008-10-05 06:45:00,-73.9935488318,40.7571677566
3621,6093756,1,2,1,1,1157.0,2008-10-05 15:30:00,-73.9935488318,40.7571677566,2008-10-05 16:45:00,-73.8854426836,40.8618853693
3622,6093756,1,3,1,1,0.0,2008-10-05 21:30:00,-73.8854426836,40.8618853693,2008-10-05 22:30:00,-73.8850182576,40.8368449954
3623,6094046,1,1,8,0,,2008-09-21 12:00:00,-73.9025457111,40.8805338501,2008-09-21 13:00:00,-73.8215842405,40.7192328046
3624,6094046,1,2,3,0,,2008-09-21 21:00:00,-73.8215842405,40.7192328046,,-73.9025457111,40.8805338501
3625,6094123,2,1,7,0,,2008-09-21 10:20:00,,,2008-09-21 10:40:00,-73.9118389522,40.8849080469
3626,6094123,2,2,7,0,,2008-09-21 11:50:00,-73.9118389522,40.8849080469,2008-09-21 12:20:00,,
3627,6094123,2,3,7,0,,2008-09-21 19:30:00,,,2008-09-21 19:50:00,,
3628,6094123,2,4,7,0,,2008-09-21 21:00:00,,,2008-09-21 21:20:00,,
3629,6094378,1,1,1,2,1215.0,2008-10-05 14:30:00,-73.8816817759,40.8768614924,2008-10-05 15:45:00,-73.9799303261,40.7225850488
3630,6094545,1,1,3,0,,2008-10-05 11:00:00,,,2008-10-05 12:15:00,-73.8273739899,40.8743472554
3631,6094545,1,2,3,0,,2008-10-05 13:30:00,-73.8273739899,40.8743472554,2008-10-05 14:40:00,,
3632,6094695,1,1,3,0,,2008-09-28 08:30:00,-73.8450958715,40.8553761241,2008-09-28 09:30:00,-73.9506567209,40.8057838051
3633,6094695,1,2,3,0,,2008-09-28 12:30:00,-73.9506567209,40.8057838051,2008-09-28 13:30:00,-73.8450958715,40.8553761241
3634,6094743,1,1,1,1,1036.0,2008-09-28 13:30:00,,,2008-09-28 14:30:00,-74.0044521127,40.7421988232
3635,6094743,1,2,1,1,1008.0,2008-09-28 16:30:00,-74.0044521127,40.7421988232,2008-09-28 19:38:00,,
3636,6094812,1,1,1,1,1148.0,2008-10-26 07:30:00,-73.8606927501,40.8310435737,2008-10-26 08:40:00,-73.9836949645,40.7338409224
3637,6094812,1,2,1,1,1109.0,2008-10-26 10:00:00,-73.9836949645,40.7338409224,2008-10-26 11:12:00,-73.8606927501,40.8310435737
3638,6094822,1,1,3,0,,2008-09-28 15:00:00,-73.8528305953,40.8291726333,2008-09-28 15:45:00,-73.8591767767,40.8108410939
3639,6094822,1,2,3,0,,2008-09-28 19:00:00,-73.8591767767,40.8108410939,2008-09-28 20:00:00,-73.8528305953,40.8291726333
3640,6094830,1,1,8,0,,2008-10-19 11:00:00,-73.8528305953,40.8291726333,2008-10-19 11:10:00,,
3641,6094830,1,2,8,0,,2008-10-19 11:30:00,,,2008-10-19 11:35:00,-73.8580762033,40.8188477433
3642,6094830,1,3,8,0,,2008-10-19 11:50:00,-73.8580762033,40.8188477433,2008-10-19 12:00:00,-73.8528305953,40.8291726333
3643,6094840,1,1,2,1,1149.0,2008-10-19 08:00:00,-73.8495227557,40.8254434786,2008-10-19 08:30:00,-73.984079173,40.7404373294
3644,6094840,1,2,2,1,1111.0,2008-10-19 21:30:00,-73.984079173,40.7404373294,2008-10-19 22:25:00,-73.8495227557,40.8254434786
3645,6094873,1,1,3,0,,2008-09-28 07:00:00,,,2008-09-28 08:30:00,,
3646,6094873,1,2,3,0,,2008-09-28 10:00:00,,,2008-09-28 11:30:00,,
3647,6094903,1,1,8,0,,2008-10-12 04:30:00,-73.833955288,40.87908845,2008-10-12 05:45:00,-73.7865255003,40.6469756836
3648,6094903,1,2,8,0,,2008-10-12 18:15:00,-73.7865255003,40.6469756836,2008-10-12 18:50:00,-73.833955288,40.87908845
3649,6095138,1,5,9,0,,2008-10-12 02:00:00,-73.9915367761,40.7497308443,2008-10-12 02:15:00,-73.9987713679,40.7398054065
3650,6095138,1,6,1,1,1008.0,2008-10-12 03:30:00,-73.9987713679,40.7398054065,2008-10-12 04:15:00,-73.9916291053,40.6917307538
3651,6095268,1,1,10,0,,2008-09-28 08:00:00,-73.9402380901,40.6536404108,2008-09-28 08:10:00,-73.9366490385,40.6536739091
3652,6095268,1,2,9,0,,2008-09-28 11:10:00,-73.9366490385,40.6536739091,2008-09-28 11:20:00,-73.9402380901,40.6536404108
3653,6095268,1,3,9,0,,2008-09-28 17:00:00,-73.9402380901,40.6536404108,2008-09-28 17:05:00,-73.9390168524,40.6501944215
3654,6095268,1,4,9,0,,2008-09-28 17:15:00,-73.9390168524,40.6501944215,2008-09-28 17:45:00,-73.9297308689,40.6543127308
3655,6095268,1,5,9,0,,2008-09-28 18:00:00,-73.9297308689,40.6543127308,2008-09-28 18:30:00,-73.9402380901,40.6536404108
3656,6095278,1,1,8,0,,2008-09-28 13:30:00,-73.9334038347,40.6541801681,2008-09-28 13:45:00,-73.9525243001,40.8032223584
3657,6095278,1,2,8,0,,2008-09-28 14:00:00,-73.9525243001,40.8032223584,2008-09-28 14:15:00,-73.9070268804,40.83151458
3658,6095278,1,3,8,0,,2008-09-28 18:30:00,-73.9070268804,40.83151458,2008-09-28 18:45:00,-73.9525243001,40.8032223584
3659,6095278,1,4,8,0,,2008-09-28 13:30:00,-73.9525243001,40.8032223584,2008-09-28 13:50:00,-73.9334038347,40.6541801681
3660,6095579,1,1,1,3,1098.0,2008-10-05 11:00:00,,,2008-10-05 16:40:00,-73.9574898758,40.6887954981
3661,6095604,1,1,7,0,,2008-10-26 09:10:00,-73.9441000569,40.7035730437,2008-10-26 09:30:00,-73.9162818996,40.6776080606
3662,6095604,1,2,7,0,,2008-10-26 17:45:00,-73.9162818996,40.6776080606,2008-10-26 18:20:00,-73.9441000569,40.7035730437
3663,6095647,1,6,7,0,,2008-09-21 01:00:00,-74.003613961,40.7090337821,2008-09-21 01:45:00,-73.9541697733,40.7007291582
3664,6095662,1,1,1,2,0.0,2008-09-21 09:00:00,-73.9541697733,40.7007291582,2008-09-21 09:30:00,-73.9897030759,40.7522506731
3665,6095662,1,2,4,1,,2008-09-21 15:00:00,-73.9897030759,40.7522506731,2008-09-21 16:00:00,-73.9541697733,40.7007291582
3666,6095705,1,1,8,0,,2008-09-28 09:00:00,-73.8850349802,40.6699380249,2008-09-28 11:00:00,-73.9916291053,40.6917307538
3667,6095705,1,2,8,0,,2008-09-28 14:00:00,-73.9916291053,40.6917307538,2008-09-28 14:30:00,-73.9847433914,40.6894100788
3668,6095705,1,3,8,0,,2008-09-28 15:30:00,-73.9847433914,40.6894100788,2008-09-28 16:00:00,-73.8850349802,40.6699380249
3669,6095793,1,3,7,0,,2008-09-14 04:00:00,-73.9823535094,40.7623458099,2008-09-14 05:15:00,-73.8842981391,40.6573143467
3670,6095884,1,1,1,1,1233.0,2008-09-21 10:00:00,-73.8651580342,40.6713065183,2008-09-21 10:40:00,-73.9483904332,40.6829833465
3671,6095884,1,2,1,1,1224.0,2008-09-21 15:30:00,-73.9483904332,40.6829833465,2008-09-21 16:05:00,-73.8651580342,40.6713065183
3672,6096286,1,1,8,0,,2008-10-12 11:30:00,-73.9449753814,40.6269942445,2008-10-12 11:35:00,-73.9538268927,40.6361379102
3673,6096286,1,2,8,0,,2008-10-12 12:00:00,-73.9538268927,40.6361379102,2008-10-12 12:20:00,-73.9781105974,40.6885119111
3674,6096286,1,3,8,0,,2008-10-12 19:00:00,-73.9781105974,40.6885119111,2008-10-12 19:20:00,-73.9449753814,40.6269942445
3675,6096313,1,1,8,0,,2008-10-05 14:00:00,-73.9547886022,40.6213571184,2008-10-05 15:00:00,-73.9860181527,40.7307375803
3676,6096313,1,2,8,0,,2008-10-05 17:30:00,-73.9860181527,40.7307375803,2008-10-05 18:30:00,-73.9547886022,40.6213571184
3677,6096318,2,1,8,0,,2008-09-21 16:15:00,-73.9507114765,40.6214736659,2008-09-21 16:30:00,-73.9531772208,40.6316093102
3678,6096318,2,2,3,0,,2008-09-21 16:40:00,-73.9531772208,40.6316093102,2008-09-21 16:50:00,,
3679,6096318,2,3,3,0,,2008-09-21 16:55:00,,,2008-09-21 17:00:00,-73.9531772208,40.6316093102
3680,6096318,2,4,8,0,,2008-09-21 17:05:00,-73.9531772208,40.6316093102,2008-09-21 17:10:00,-73.9507114765,40.6214736659
3681,6096318,2,5,8,0,,2008-09-21 17:45:00,-73.9507114765,40.6214736659,2008-09-21 17:50:00,-73.9531772208,40.6316093102
3682,6096318,2,6,8,0,,2008-09-21 20:35:00,-73.9531772208,40.6316093102,2008-09-21 20:45:00,-73.9507114765,40.6214736659
3683,6096345,1,1,3,0,,2008-10-26 10:00:00,-73.9519618992,40.6164747849,2008-10-26 11:00:00,-73.9955596366,40.6361634523
3684,6096345,1,2,3,0,,2008-10-26 12:30:00,-73.9955596366,40.6361634523,2008-10-26 13:30:00,-73.9693221126,40.6157666487
3685,6096345,1,3,3,0,,2008-10-26 14:30:00,-73.9693221126,40.6157666487,2008-10-26 15:30:00,-73.9523189318,40.6087358724
3686,6096345,1,4,3,0,,2008-10-26 17:00:00,-73.9523189318,40.6087358724,2008-10-26 18:00:00,-73.9519618992,40.6164747849
3687,6096433,1,1,1,1,1450.0,2008-09-14 10:00:00,-73.9445967022,40.7162191503,2008-09-14 10:20:00,-73.9551575167,40.71571538
3688,6096433,1,2,1,1,1448.0,2008-09-14 12:30:00,-73.9551575167,40.71571538,2008-09-14 12:45:00,-73.9445967022,40.7162191503
3689,6096433,1,3,1,2,1450.0,2008-09-14 17:00:00,-73.9445967022,40.7162191503,2008-09-14 17:35:00,-73.9938721266,40.7262234967
3690,6096433,1,4,1,2,1107.0,2008-09-14 20:00:00,-73.9938721266,40.7262234967,2008-09-14 20:40:00,-73.9474623938,40.7122017959
3691,6096433,1,5,9,0,,2008-09-14 21:00:00,-73.9474623938,40.7122017959,2008-09-14 21:15:00,-73.9445967022,40.7162191503
3692,6096472,1,1,10,0,,2008-10-05 07:00:00,,,2008-10-05 07:15:00,-73.9612233916,40.7061427902
3693,6096472,1,2,10,0,,2008-10-05 08:30:00,-73.9612233916,40.7061427902,2008-10-05 08:45:00,,
3694,6096472,1,3,6,0,,2008-10-05 09:25:00,,,2008-10-05 10:05:00,-73.9808860211,40.7563749956
3695,6096472,1,4,6,0,,2008-10-05 17:05:00,-73.9808860211,40.7563749956,2008-10-05 17:40:00,,
3696,6096476,1,1,1,2,1314.0,2008-10-26 10:00:00,-73.9625605142,40.7026487706,2008-10-26 11:00:00,-73.9872962445,40.7475659419
3697,6096476,1,2,1,2,1297.0,2008-10-26 15:00:00,-73.9872962445,40.7475659419,2008-10-26 16:00:00,-73.9625605142,40.7026487706
3698,6096627,2,1,1,1,1086.0,2008-10-19 15:00:00,,,2008-10-19 16:30:00,-73.9723711651,40.6877681386
3699,6096627,2,2,1,1,1076.0,2008-10-19 20:00:00,-73.9723711651,40.6877681386,2008-10-19 21:00:00,,
3700,6096770,1,1,10,0,,2008-09-21 11:30:00,-73.9334888938,40.664403057,2008-09-21 11:45:00,-73.973064567,40.6751911453
3701,6096770,1,2,9,0,,2008-09-21 14:40:00,-73.973064567,40.6751911453,2008-09-21 15:00:00,,
3702,6096770,1,3,9,0,,2008-09-21 18:00:00,-73.9438614036,40.6616592063,2008-09-21 18:10:00,-73.9334888938,40.664403057
3703,6096779,1,6,8,0,,2008-09-28 12:07:00,-73.9016449894,40.6526628601,2008-09-28 12:15:00,-73.9180911101,40.6539400497
3704,6096779,1,7,8,0,,2008-09-28 12:20:00,-73.9180911101,40.6539400497,2008-09-28 12:30:00,-73.9334888938,40.664403057
3705,6097046,1,1,1,1,1037.0,2008-09-28 08:30:00,,,2008-09-28 10:00:00,-73.9704938412,40.7648407459
3706,6097046,1,2,1,2,1115.0,2008-09-28 15:30:00,-73.9704938412,40.7648407459,2008-09-28 17:00:00,-73.9813074038,40.6751806776
3707,6097062,1,1,7,0,,2008-10-12 09:00:00,-73.9833137913,40.6728118604,2008-10-12 09:10:00,-73.9847433914,40.6894100788
3708,6097062,1,2,7,0,,2008-10-12 13:00:00,-73.9847433914,40.6894100788,2008-10-12 14:00:00,-73.9833137913,40.6728118604
3709,6097062,1,3,7,0,,2008-10-12 19:35:00,-73.9833137913,40.6728118604,2008-10-12 20:10:00,-73.9269163054,40.590445187
3710,6097062,1,4,7,0,,2008-10-12 00:00:00,-73.9269163054,40.590445187,2008-10-12 00:20:00,-73.9833137913,40.6728118604
3711,6097114,1,1,3,0,,2008-10-12 18:30:00,-73.9910492545,40.6714790578,2008-10-12 19:30:00,-74.0255175065,40.6243110889
3712,6097114,1,2,1,0,,2008-10-12 21:30:00,-74.0255175065,40.6243110889,2008-10-12 21:45:00,-73.9910492545,40.6714790578
3713,6097186,1,1,1,2,1348.0,2008-10-26 11:18:00,-73.9812877531,40.6592917773,2008-10-26 12:36:00,-73.9878699355,40.7547751031
3714,6097186,1,2,9,0,,2008-10-26 13:51:00,-73.9878699355,40.7547751031,2008-10-26 14:02:00,-73.9878699355,40.7547751031
3715,6097186,1,3,1,2,1181.0,2008-10-26 16:00:00,-73.9878699355,40.7547751031,2008-10-26 17:05:00,-73.9812877531,40.6592917773
3716,6097186,1,4,1,1,1348.0,2008-10-26 17:36:00,-73.9812877531,40.6592917773,2008-10-26 18:18:00,,
3717,6097186,1,5,1,1,1219.0,2008-10-26 21:40:00,,,2008-10-26 22:08:00,-73.9812877531,40.6592917773
3718,6097190,1,1,1,1,,2008-10-12 12:00:00,-73.9949500352,40.6613559533,2008-10-12 13:00:00,-73.9841755306,40.7598406405
3719,6097190,1,2,1,1,1370.0,2008-10-12 17:00:00,-73.9841755306,40.7598406405,2008-10-12 18:00:00,-73.9949500352,40.6613559533
3720,6097218,1,1,1,1,1284.0,2008-10-26 07:00:00,-73.9528558739,40.6874549161,2008-10-26 07:40:00,-73.9808559208,40.7448613657
3721,6097218,1,2,1,1,1112.0,2008-10-26 17:00:00,-73.9808559208,40.7448613657,2008-10-26 18:05:00,-73.9528558739,40.6874549161
3722,6097281,1,1,1,1,1225.0,2008-10-12 10:00:00,-73.9433171581,40.681282627,2008-10-12 10:30:00,-73.9916291053,40.6917307538
3723,6097281,1,2,1,1,1219.0,2008-10-12 14:00:00,-73.9916291053,40.6917307538,2008-10-12 14:30:00,-73.9433171581,40.681282627
3724,6097281,1,3,9,0,,2008-10-12 16:00:00,-73.9433171581,40.681282627,2008-10-12 16:10:00,-73.937438416,40.6810841581
3725,6097281,1,4,9,0,,2008-10-12 17:00:00,-73.9433171581,40.681282627,2008-10-12 17:10:00,-73.937438416,40.6810841581
3726,6097335,1,1,2,1,1224.0,2008-09-21 12:15:00,-73.9445866378,40.6735660197,2008-09-21 13:40:00,-73.9792765898,40.787825109
3727,6097335,1,2,9,0,,2008-09-21 15:15:00,-73.9792765898,40.787825109,2008-09-21 15:40:00,-73.9576480298,40.7824481018
3728,6097335,1,3,9,0,,2008-09-21 15:43:00,-73.9576480298,40.7824481018,2008-09-21 15:45:00,-73.965558675,40.7824729194
3729,6097335,1,4,1,1,1015.0,2008-09-21 19:15:00,-73.965558675,40.7824729194,2008-09-21 20:25:00,-73.9483904332,40.6829833465
3730,6097335,1,5,3,0,,2008-09-21 20:30:00,-73.9483904332,40.6829833465,2008-09-21 20:45:00,-73.9501237712,40.6738668428
3731,6097335,1,6,9,0,,2008-09-21 21:25:00,-73.9501237712,40.6738668428,2008-09-21 21:30:00,-73.9445866378,40.6735660197
3732,6097457,1,1,1,2,1076.0,2008-09-28 11:00:00,-73.9920050592,40.6812911512,2008-09-28 14:00:00,,
3733,6097457,1,2,8,0,,2008-09-28 20:00:00,,,2008-09-28 21:00:00,-73.9920050592,40.6812911512
3734,6097519,1,2,8,0,,2008-09-28 16:00:00,-73.9200240459,40.7644846346,2008-09-28 16:50:00,-73.9735555902,40.648718478
3735,6097521,1,1,8,0,,2008-09-14 17:00:00,-73.9774549652,40.6482701413,2008-09-14 17:15:00,-73.9998386428,40.6583824154
3736,6097521,1,2,8,0,,2008-09-14 17:25:00,-73.9998386428,40.6583824154,2008-09-14 17:40:00,-73.9774549652,40.6482701413
3737,6097581,1,1,1,1,1350.0,2008-09-21 08:30:00,-73.981529876,40.639124384,2008-09-21 09:05:00,-73.9872962445,40.7475659419
3738,6097581,1,2,1,1,1297.0,2008-09-21 19:00:00,-73.9872962445,40.7475659419,2008-09-21 19:35:00,-73.981529876,40.639124384
3739,6097642,1,2,2,1,1109.0,2008-10-05 01:00:00,-74.0048849195,40.7520117467,2008-10-05 01:45:00,-73.9641857865,40.6374363187
3740,6097755,1,1,8,0,,2008-10-05 19:30:00,-73.9978231184,40.6343541057,2008-10-05 19:36:00,-73.9978231184,40.6343541057
3741,6097755,1,2,8,0,,2008-10-05 20:00:00,-73.9978231184,40.6343541057,2008-10-05 20:08:00,-73.9863477083,40.6419842696
3742,6097755,1,3,8,0,,2008-10-05 20:09:00,-73.9863477083,40.6419842696,2008-10-05 20:40:00,-73.9978231184,40.6343541057
3743,6097905,1,2,1,1,1237.0,2008-10-05 00:05:00,-73.842973516,40.6815427772,2008-10-05 01:30:00,-73.9323757558,40.6845660457
3744,6097946,1,1,8,0,,2008-10-26 09:45:00,-73.9215159233,40.6876191453,2008-10-26 09:55:00,-73.9446209017,40.6869042697
3745,6097946,1,2,8,0,,2008-10-26 14:45:00,-73.9446209017,40.6869042697,2008-10-26 15:00:00,-73.9215159233,40.6876191453
3746,6098100,1,1,8,0,,2008-10-26 07:30:00,,,2008-10-26 08:00:00,-73.9936773141,40.738812217
3747,6098100,1,2,8,0,,2008-10-26 19:00:00,-73.9936773141,40.738812217,2008-10-26 19:25:00,-73.9884568219,40.727358264
3748,6098100,1,3,8,0,,2008-10-26 20:30:00,-73.9884568219,40.727358264,2008-10-26 21:00:00,,
3749,6098134,1,1,1,1,1356.0,2008-10-05 07:35:00,-73.9741916854,40.6041571814,2008-10-05 08:36:00,-74.0099950649,40.730387645
3750,6098134,1,2,9,0,,2008-10-05 09:05:00,-74.0099950649,40.730387645,2008-10-05 09:07:00,-74.0099950649,40.730387645
3751,6098134,1,3,9,0,,2008-10-05 09:16:00,-74.0099950649,40.730387645,2008-10-05 09:21:00,-74.0099950649,40.730387645
3752,6098134,1,4,9,0,,2008-10-05 13:35:00,-74.0099950649,40.730387645,2008-10-05 13:45:00,-74.0041064397,40.7341159082
3753,6098134,1,5,9,0,,2008-10-05 13:46:00,-74.0041064397,40.7341159082,2008-10-05 16:15:00,-73.9951966477,40.7447184364
3754,6098134,1,6,9,0,,2008-10-05 17:30:00,-73.9951966477,40.7447184364,2008-10-05 17:45:00,-73.9904586232,40.7374347364
3755,6098134,1,7,1,1,1109.0,2008-10-05 19:10:00,-73.9904586232,40.7374347364,2008-10-05 19:45:00,-73.9551575167,40.71571538
3756,6098134,1,8,2,1,1076.0,2008-10-05 21:40:00,-73.9551575167,40.71571538,2008-10-05 22:44:00,-73.9741916854,40.6041571814
3757,6098410,1,1,10,0,,2008-10-12 08:30:00,-73.9577655235,40.6672992561,2008-10-12 08:50:00,-73.9521826149,40.6668721472
3758,6098410,1,2,10,0,,2008-10-12 10:00:00,-73.9521826149,40.6668721472,2008-10-12 10:20:00,-73.9577655235,40.6672992561
3759,6098569,1,2,1,2,1305.0,2008-10-19 02:30:00,-73.9858816311,40.7175132986,2008-10-19 03:30:00,,
3760,6098801,1,1,1,1,1392.0,2008-10-19 11:00:00,-73.9614283822,40.6427918405,2008-10-19 12:00:00,-74.0006138895,40.7141149619
3761,6098946,1,1,10,0,,2008-09-28 14:00:00,-74.0154390016,40.6248829525,2008-09-28 14:30:00,-74.0262303218,40.6351748392
3762,6098946,1,2,10,0,,2008-09-28 18:00:00,-74.0262303218,40.6351748392,2008-09-28 18:30:00,-74.0154390016,40.6248829525
3763,6098961,1,1,10,0,,2008-10-05 09:20:00,-74.0132238381,40.6233501345,2008-10-05 09:50:00,-74.0154390016,40.6248829525
3764,6098961,1,2,10,0,,2008-10-05 11:00:00,-74.0154390016,40.6248829525,2008-10-05 11:45:00,-74.0132238381,40.6233501345
3765,6099071,1,2,8,0,,2008-10-26 00:00:00,-73.9352363045,40.5847384941,2008-10-26 00:30:00,-73.941403103,40.6028523108
3766,6099214,1,1,8,0,,2008-09-21 13:00:00,-73.9269163054,40.590445187,2008-09-21 13:40:00,,
3767,6099214,1,2,8,0,,2008-09-21 16:30:00,,,2008-09-21 17:30:00,-73.9269163054,40.590445187
3768,6099214,1,3,8,0,,2008-09-21 20:00:00,-73.9269163054,40.590445187,2008-09-21 20:15:00,-73.9476258983,40.59301213
3769,6099214,1,4,8,0,,2008-09-21 20:35:00,-73.9476258983,40.59301213,2008-09-21 21:00:00,-73.9269163054,40.590445187
3770,6099235,1,1,1,1,1394.0,2008-09-14 14:00:00,-73.9695367229,40.6332023874,2008-09-14 15:00:00,-73.9897030759,40.7522506731
3771,6099235,1,2,1,1,1297.0,2008-09-14 17:00:00,-73.9897030759,40.7522506731,2008-09-14 17:40:00,-73.9695367229,40.6332023874
3772,6099235,1,3,3,0,,2008-09-14 18:00:00,-73.9695367229,40.6332023874,2008-09-14 18:40:00,-74.0081152768,40.643776214
3773,6099235,1,4,1,0,,2008-09-14 20:00:00,-74.0081152768,40.643776214,2008-09-14 20:30:00,-73.9695367229,40.6332023874
