transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6116461_1_1,6:502555,6094751_1_1,14,59.195100004,47.0445795111,22.5584890242
6116461_1_1,6:502555,6094751_1_1,16,59.195100004,51.8168346343,17.0462338877
6116461_1_1,6:502555,6094751_1_1,18,59.195100004,52.5395696217,16.0234989004
6116461_1_1,6:502555,6094751_1_1,19,59.195100004,53.4100246647,15.5930438507
6116461_1_1,6:502555,6094751_1_1,20,59.195100004,55.2309351864,13.5654666756
6116762_1_3,7:503478,6119629_1_4,1,49.2221249691,48.5527540885,9.7165368697
6116762_1_3,7:502994,6119629_1_4,1,49.2221249691,48.5548007587,9.71858353992
6117513_1_2,8:G12,6094751_1_2,1,61.0197559455,51.2163302231,12.3700965038
6117513_1_2,8:G12,6094751_1_2,3,61.0197559455,52.1820098847,11.4044168423
6120502_1_1,6:403437,6094751_1_2,1,61.0197559455,41.1452158525,26.4001006636
6120502_1_1,6:403437,6094751_1_2,3,61.0197559455,42.110895514,25.4344210021
6120502_1_1,6:403437,6094751_1_2,8,61.0197559455,56.5029407103,21.5239865002
6120502_1_1,6:403437,6094751_1_2,9,61.0197559455,58.9863369037,19.0405903068
6120502_1_1,6:403437,6094751_1_2,10,61.0197559455,60.6232541414,17.4036730691
6120502_1_1,6:402502,6094751_1_2,1,61.0197559455,39.4971885013,24.7520733125
6120502_1_1,6:402502,6094751_1_2,3,61.0197559455,40.4628681629,23.7863936509
6120502_1_1,6:402502,6094751_1_2,8,61.0197559455,54.8549133591,19.875959149
6120502_1_1,6:402502,6094751_1_2,9,61.0197559455,57.3383095525,17.3925629556
6120502_1_1,6:402502,6094751_1_2,10,61.0197559455,58.9752267902,15.7556457179
6120502_1_1,6:402502,6094751_1_2,11,61.0197559455,59.9652913799,14.7655811282
6120502_1_1,6:402503,6094751_1_2,1,61.0197559455,39.7317234319,24.986608243
6120502_1_1,6:402503,6094751_1_2,3,61.0197559455,40.6974030934,24.0209285815
6120502_1_1,6:402503,6094751_1_2,8,61.0197559455,55.0894482896,20.1104940796
6120502_1_1,6:402503,6094751_1_2,9,61.0197559455,57.5728444831,17.6270978861
6120502_1_1,6:402503,6094751_1_2,10,61.0197559455,59.2097617208,15.9901806484
6120502_1_1,6:402503,6094751_1_2,11,61.0197559455,60.1998263105,15.0001160587
6120502_1_1,6:402504,6094751_1_2,1,61.0197559455,40.0720304641,25.3269152753
6120502_1_1,6:402504,6094751_1_2,3,61.0197559455,41.0377101257,24.3612356137
6120502_1_1,6:402504,6094751_1_2,8,61.0197559455,55.4297553219,20.4508011118
6120502_1_1,6:402504,6094751_1_2,9,61.0197559455,57.9131515153,17.9674049184
6120502_1_1,6:402504,6094751_1_2,10,61.0197559455,59.550068753,16.3304876807
6120502_1_1,6:402504,6094751_1_2,11,61.0197559455,60.5401333428,15.340423091
6120502_1_1,6:402505,6094751_1_2,1,61.0197559455,40.3025684257,25.5574532368
6120502_1_1,6:402505,6094751_1_2,3,61.0197559455,41.2682480872,24.5917735753
6120502_1_1,6:402505,6094751_1_2,8,61.0197559455,55.6602932835,20.6813390734
6120502_1_1,6:402505,6094751_1_2,9,61.0197559455,58.1436894769,18.19794288
6120502_1_1,6:402505,6094751_1_2,10,61.0197559455,59.7806067146,16.5610256423
6120502_1_1,6:402505,6094751_1_2,11,61.0197559455,60.7706713043,15.5709610526
6120502_1_1,6:402506,6094751_1_2,1,61.0197559455,40.4386409076,25.6935257187
6120502_1_1,6:402506,6094751_1_2,3,61.0197559455,41.4043205691,24.7278460572
6120502_1_1,6:402506,6094751_1_2,8,61.0197559455,55.7963657653,20.8174115553
6120502_1_1,6:402506,6094751_1_2,9,61.0197559455,58.2797619588,18.3340153618
6120502_1_1,6:402506,6094751_1_2,10,61.0197559455,59.9166791965,16.6970981241
6120502_1_1,6:402506,6094751_1_2,11,61.0197559455,60.9067437862,15.7070335344
6120502_1_1,6:402507,6094751_1_2,1,61.0197559455,41.0398810406,26.2947658517
6120502_1_1,6:402507,6094751_1_2,3,61.0197559455,42.0055607021,25.3290861902
6120502_1_1,6:402507,6094751_1_2,8,61.0197559455,56.3976058984,21.4186516883
6120502_1_1,6:402507,6094751_1_2,9,61.0197559455,58.8810020918,18.9352554949
6120502_1_1,6:402507,6094751_1_2,10,61.0197559455,60.5179193295,17.2983382572
6120502_1_1,6:402508,6094751_1_2,1,61.0197559455,41.25383228,26.5087170912
6120502_1_1,6:402508,6094751_1_2,3,61.0197559455,42.2195119415,25.5430374296
6120502_1_1,6:402508,6094751_1_2,8,61.0197559455,56.6115571378,21.6326029277
6120502_1_1,6:402508,6094751_1_2,9,61.0197559455,59.0949533312,19.1492067343
6120502_1_1,6:402508,6094751_1_2,10,61.0197559455,60.7318705689,17.5122894966
6120502_1_1,6:402509,6094751_1_2,1,61.0197559455,41.2538330567,26.5087178679
6120502_1_1,6:402509,6094751_1_2,3,61.0197559455,42.2195127183,25.5430382063
6120502_1_1,6:402509,6094751_1_2,8,61.0197559455,56.6115579145,21.6326037044
6120502_1_1,6:402509,6094751_1_2,9,61.0197559455,59.0949541079,19.149207511
6120502_1_1,6:402509,6094751_1_2,10,61.0197559455,60.7318713456,17.5122902733
6120502_1_1,6:402510,6094751_1_2,1,61.0197559455,41.2538330567,26.5087178679
6120502_1_1,6:402510,6094751_1_2,3,61.0197559455,42.2195127183,25.5430382063
6120502_1_1,6:402510,6094751_1_2,8,61.0197559455,56.6115579145,21.6326037044
6120502_1_1,6:402510,6094751_1_2,9,61.0197559455,59.0949541079,19.149207511
6120502_1_1,6:402510,6094751_1_2,10,61.0197559455,60.7318713456,17.5122902733
6120502_1_1,6:402512,6094751_1_2,1,61.0197559455,41.25383228,26.5087170912
6120502_1_1,6:402512,6094751_1_2,3,61.0197559455,42.2195119415,25.5430374296
6120502_1_1,6:402512,6094751_1_2,8,61.0197559455,58.3034299802,23.3244757701
6120502_1_1,6:402512,6094751_1_2,9,61.0197559455,60.7868261736,20.8410795767
